DDEC Code,Ref. code,Code,Uptake @ 1bar (mol/kg),Uptake @ 1bar (cm³(STP)/cm³),Uptake @ 5bar (mol/kg),Uptake @ 5bar (cm³(STP)/cm³),Uptake @ 10bar (mol/kg),Uptake @ 10bar (cm³(STP)/cm³),Uptake @ 20bar (mol/kg),Uptake @ 20bar (cm³(STP)/cm³),Uptake @ 30bar (mol/kg),Uptake @ 30bar (cm³(STP)/cm³),Uptake @ 50bar (mol/kg),Uptake @ 50bar (cm³(STP)/cm³),Uptake @ 80bar (mol/kg),Uptake @ 80bar (cm³(STP)/cm³),Uptake @ 100bar (mol/kg),Uptake @ 100bar (cm³(STP)/cm³),Uptake @ 140bar (mol/kg),Uptake @ 140bar (cm³(STP)/cm³),Uptake @ 200bar (mol/kg),Uptake @ 200bar (cm³(STP)/cm³),QST @ 5bar (kJ/mol),QST @ 140bar (kJ/mol),Deliverable @ 30bar (mol/kg),Deliverable @ 30bar (cm³(STP)/cm³),Deliverable @ 80bar (mol/kg),Deliverable @ 80bar (cm³(STP)/cm³),Deliverable @140bar (mol/kg),Deliverable @ 140bar (cm³(STP)/cm³),Deliverable @ 200bar (mol/kg),Deliverable @ 200bar (cm³(STP)/cm³),Density (g/cm³),PLD (Å),LCD (Å),VSA (m²/cm³),GSA (m²/g),VF
LAGNAK,LAGNAK,core-mof-ddec-1316,0.439487618,10.08170963,1.804926713,41.40445897,3.127114506,71.73503683,4.798473946,110.075504,5.817537862,133.4525141,7.12558857,163.4587916,8.162824002,187.2526507,8.612193211,197.561041,9.27671361,212.8049328,9.921559253,227.5974919,15.17417,17.40476,4.012611149,92.04805513,6.357897289,145.8481917,7.471786897,171.4004738,8.11663254,186.1930329,1.02346,4.3,5.5,1559.81,1524.05,0.46
LAGNEO,LAGNEO,core-mof-ddec-1317,0.475311148,11.17857351,2.001768222,47.07845237,3.291315817,77.40659141,4.872374483,114.5906142,5.781893257,135.9810708,6.864729495,161.4476826,7.728245402,181.7562238,8.11355905,190.8181971,8.639119579,203.1785574,9.173123396,215.7374905,15.34472,17.22434,3.780125035,88.90261843,5.72647718,134.6777714,6.637351357,156.100105,7.171355174,168.6590381,1.04928,4.6,5.3,1565.09,1491.59,0.44
LAGNIS,LAGNIS,core-mof-ddec-1318,0.48020773,12.03787961,1.969675159,49.37594912,3.231788627,81.01469429,4.662463907,116.8789583,5.52840738,138.5864874,6.45228085,161.7462095,7.231091684,181.2694918,7.563108712,189.592517,8.025951812,201.1950989,8.433805075,211.4191919,16.4093,17.88084,3.558732221,89.21053828,5.261416525,131.8935427,6.056276653,151.8191498,6.464129917,162.0432427,1.11842,4.0,5.1,1323.85,1183.68,0.41
LAGNOY,LAGNOY,core-mof-ddec-1319,0.595556512,16.08945921,2.250664935,60.80360293,3.545120164,95.77439782,4.89428061,132.2231001,5.627922405,152.0430491,6.482986733,175.1433299,7.121758624,192.4002889,7.401759136,199.9647378,7.783932974,210.2894849,8.204008351,221.6381739,17.05086,18.87391,3.377257471,91.23944617,4.87109369,131.596686,5.53326804,149.485882,5.953343416,160.834571,1.20532,5.0,7.1,1240.59,1029.27,0.47
BARZAW,BARZAW,core-mof-ddec-132,0.247880271,8.229860611,0.775028795,25.73169273,1.085574676,36.04211116,1.412308253,46.8899765,1.589542327,52.77431623,1.8077074,60.01760405,2.025076739,67.2344727,2.11551177,70.23700169,2.209402731,73.35427087,2.342034968,77.75778721,18.84711,20.87186,0.814513532,27.0426235,1.250047944,41.50277997,1.434373936,47.62257814,1.567006173,52.02609449,1.4812,2.6,7.7,0,0,0.18
LAGNUE,LAGNUE,core-mof-ddec-1320,0.622382709,18.12748444,2.18029176,63.50305748,3.187070008,92.82642516,4.326172041,126.0038481,4.94745219,144.0992195,5.627416719,163.9038288,6.183156721,180.0902814,6.417703572,186.9216801,6.741549498,196.3539986,7.096847399,206.7023857,18.97398,20.09193,2.76716043,80.59616202,4.002864961,116.5872239,4.561257738,132.8509411,4.916555639,143.1993282,1.29946,4.9,5.3,945.92,727.933,0.42
LAGPAM,LAGPAM,core-mof-ddec-1321,0.51601468,14.99910141,1.839716766,53.47541342,2.785497745,80.96661739,3.831818935,111.3802437,4.409958314,128.1851361,5.043466103,146.5994331,5.617858436,163.2954094,5.850316226,170.0523062,6.185569089,179.7971679,6.467534312,187.9931072,17.48003,19.543,2.570241548,74.70972268,3.77814167,109.819996,4.345852323,126.3217545,4.627817547,134.5176938,1.29684,4.4,5.5,974.276,751.27,0.35
LAGQER,LAGQER,core-mof-ddec-1322,0.438394785,12.69585672,1.740829947,50.41421188,2.874387334,83.24188836,4.089044534,118.418205,4.820054319,139.5881546,5.637188873,163.2522664,6.310206173,182.7427611,6.615551685,191.5855279,7.011234338,203.0444468,7.379634651,213.7132726,16.68369,17.67469,3.079224372,89.17394272,4.569376226,132.3285492,5.270404391,152.6302349,5.638804704,163.2990607,1.29203,4.0,4.9,1354.08,1048.03,0.44
LAGQOB,LAGQOB,core-mof-ddec-1323,0.444967712,13.25354689,1.735335517,51.6876844,2.809994785,83.69685414,4.061142856,120.9628157,4.725647435,140.7553588,5.516753169,164.3187695,6.167394967,183.6984039,6.43493745,191.6672671,6.840235576,203.7392391,7.211317422,214.7920649,16.50868,17.60188,2.990311918,89.0676744,4.43205945,132.0107195,5.104900059,152.0515547,5.475981905,163.1043805,1.32887,3.9,4.9,1338.12,1006.96,0.44
LAGRES,LAGRES,core-mof-ddec-1324,0.354821231,13.35220092,1.155779265,43.49287926,1.646797829,61.97029254,2.129155826,80.12180188,2.387837367,89.85619096,2.718195351,102.2878207,3.094584015,116.451621,3.168040946,119.2158629,3.39246991,127.6613006,3.646287021,137.2126374,20.67055,19.64536,1.232058102,46.3633117,1.93880475,72.95874174,2.236690645,84.16842134,2.490507756,93.71975813,1.67891,2.5,4.1,0,0,0.21
LAGRIW,LAGRIW,core-mof-ddec-1325,0.419989115,16.10803944,1.300844438,49.89189667,1.799016213,68.99851235,2.260067955,86.68144601,2.541688537,97.48257224,2.883335962,110.5859361,3.141002793,120.4683529,3.309109759,126.9158382,3.593175413,137.8107414,3.817943107,146.4313622,21.14274,20.73301,1.240844099,47.59067557,1.840158355,70.57645623,2.292330975,87.91884473,2.517098669,96.53946551,1.71115,2.6,4.1,0,0,0.21
LAGVOG,LAGVOG,core-mof-ddec-1326,0.316100922,6.625866113,1.424951084,29.86873638,2.721029391,57.03614002,4.739395639,99.34359186,6.297259488,131.9983441,8.277933218,173.5157142,10.09689525,211.6434071,10.86656887,227.7767178,11.93811929,250.2377394,13.01006249,272.7069941,12.46449,15.54052,4.872308404,102.1296077,8.671944166,181.7746707,10.51316821,220.369003,11.58511141,242.8382577,0.935187,6.7,7.4,2051.82,2194.02,0.63
LAGWEX,LAGWEX,core-mof-ddec-1327,0.374519962,11.5798102,1.502037671,46.44161305,2.472106317,76.43523676,3.667945039,113.409462,4.405359273,136.2096269,5.307575684,164.1053224,6.080114768,187.991515,6.415752961,198.369137,6.942933755,214.6690787,7.414899224,229.2618137,15.73738,18.8662,2.903321603,89.76801385,4.578077098,141.549902,5.440896085,168.2274657,5.912861553,182.8202006,1.37946,5.8,6.7,1357.54,984.113,0.49
LAJDUV01,LAJDUV01,core-mof-ddec-1328,2.87E-05,0.001028657,0.000177957,0.006377675,0.000338693,0.012138155,0.000654423,0.023453384,0.000947191,0.033945687,0.001831236,0.065628328,0.002898979,0.103894376,0.003306559,0.118501308,0.004741697,0.169934167,0.006079246,0.217869592,7.40806,6.92773,0.000769234,0.027568013,0.002721022,0.097516702,0.00456374,0.163556493,0.005901289,0.211491917,1.59892,2.6,2.8,0,0,0.06
LAJDUV02,LAJDUV02,core-mof-ddec-1329,5.74E-06,0.0002061,0.000172217,0.006183005,0.000355914,0.01277821,0.000602758,0.021640518,0.000987375,0.035449229,0.001377733,0.04946404,0.002468438,0.088623072,0.003128601,0.112324591,0.003582105,0.128606504,0.005832402,0.20939777,6.92081,6.62577,0.000815158,0.029266224,0.002296221,0.082440067,0.003409888,0.122423499,0.005660185,0.203214765,1.60178,2.6,2.8,0,0,0.05
BARZOK,BARZOK,core-mof-ddec-133,0.233707794,7.62736013,0.736499506,24.03662658,1.059602224,34.58150722,1.407244611,45.92727211,1.576248953,51.44295029,1.812006098,59.13719369,2.002998637,65.3704855,2.085334684,68.05763031,2.189623897,71.46124544,2.319865722,75.71185807,18.22595,19.49583,0.839749447,27.40632371,1.266499131,41.33385892,1.453124391,47.42461886,1.583366216,51.67523149,1.45609,2.7,7.7,0,0,0.17
LAJDUV03,LAJDUV03,core-mof-ddec-1330,4.02E-05,0.001436886,0.000189438,0.006773893,0.000453504,0.016216289,0.000717569,0.025658684,0.001182554,0.042285512,0.001877161,0.067123118,0.002761206,0.098734617,0.003266375,0.116798331,0.005114833,0.182895102,0.00705514,0.252276184,7.32629,7.11913,0.000993116,0.035511619,0.002571768,0.091960724,0.004925395,0.176121209,0.006865701,0.245502292,1.59533,2.6,2.8,0,0,0.06
LAJDUV,LAJDUV,core-mof-ddec-1331,1.15E-05,0.000412399,0.000132033,0.004742591,0.000304249,0.01092858,0.000562574,0.020207563,0.001062002,0.03814693,0.001825496,0.06557148,0.002847314,0.102275012,0.003197488,0.114853189,0.00446041,0.160217106,0.007101064,0.255068932,6.86001,6.56816,0.000929969,0.033404339,0.002715281,0.097532421,0.004328377,0.155474515,0.006969031,0.250326341,1.60255,2.6,2.8,0,0,0.06
LALPIZ,LALPIZ,core-mof-ddec-1332,0.197672023,6.435850232,0.746740001,24.31252911,1.159828024,37.76194198,1.662888649,54.14070312,1.965274161,63.98583871,2.365543276,77.01789069,2.644693445,86.10652474,2.81665901,91.70541833,2.979804067,97.01713186,3.165180578,103.052662,18.64687,19.55304,1.21853416,39.6733096,1.897953444,61.79399563,2.233064066,72.70460275,2.418440577,78.74013292,1.45261,3.3,4.8,0,0,0.17
LALPOF,LALPOF,core-mof-ddec-1333,0.189958416,6.562224232,0.710352241,24.53953228,1.094928581,37.82494614,1.568353617,54.17969,1.870975106,64.63392575,2.244196879,77.52708946,2.532951165,87.5022746,2.657819602,91.81592756,2.840589973,98.12983657,3.041640562,105.0752464,18.48606,18.38966,1.160622865,40.09439347,1.822598924,62.96274232,2.130237732,73.59030429,2.33128832,80.53571407,1.54127,3.4,4.9,0,0,0.18
LANCOU,LANCOU,core-mof-ddec-1334,0.024452798,1.189876556,0.111162157,5.409166097,0.217904504,10.6032636,0.384819912,18.72539066,0.489613881,23.82467981,0.730458684,35.54422154,0.93433661,45.46494989,1.046858709,50.94029094,1.199677799,58.37648916,1.361301639,66.24112779,21.33247,20.92958,0.378451724,18.41551371,0.823174453,40.05578379,1.088515642,52.96732306,1.250139481,60.83196169,2.17094,2.5,3.3,0,0,0.09
LARVIL,LARVIL,core-mof-ddec-1335,0.049337224,2.45871985,0.235147751,11.71858484,0.425273156,21.19348171,0.752151371,37.48345291,0.979787391,48.82769073,1.299490156,64.76007348,1.575563739,78.51819658,1.708696068,85.15284435,1.898419683,94.60771801,2.068359495,103.0766661,12.29063,15.00142,0.74463964,37.10910589,1.340415988,66.79961174,1.663271932,82.88913317,1.833211744,91.35808129,2.2234,7.1,7.3,752.11,338.271,0.23
LARZEL,LARZEL,core-mof-ddec-1336,0.070968528,3.371452118,0.278488462,13.22995612,0.449569068,21.35736255,0.633031586,30.07298777,0.771713516,36.66125302,0.88167009,41.88488289,1.000465235,47.52840056,1.050049393,49.88396044,1.118689602,53.14480272,1.196456597,56.83922481,19.49021,19.47816,0.493225055,23.4312969,0.721976774,34.29844444,0.840201141,39.9148466,0.917968135,43.60926869,2.11949,3.2,4.0,0,0,0.09
LASWEJ,LASWEJ,core-mof-ddec-1337,0.638062953,15.03778605,2.343230557,55.22495797,3.602563722,84.90476087,5.048417583,118.9804597,5.835961662,137.5411978,6.739560614,158.8371023,7.542501102,177.760701,7.860411837,185.2531805,8.355105684,196.9120618,8.809722323,207.6264086,16.60679,18.16058,3.492731105,82.31623983,5.199270545,122.535743,6.011875127,141.6871038,6.466491766,152.4014506,1.05149,4.8,7.1,1493.91,1420.75,0.46
LASWIN,LASWIN,core-mof-ddec-1338,0.863429913,24.50590791,2.447736098,69.47175968,3.240461525,91.97092958,3.947930336,112.0503422,4.284982256,121.6165655,4.717380834,133.888922,5.014952285,142.3346088,5.191983769,147.3591246,5.379168888,152.6718213,5.591271747,158.6917345,19.99623,19.72485,1.837246158,52.14480582,2.567216187,72.86284912,2.93143279,83.20006162,3.143535649,89.21997484,1.26627,3.8,4.5,466.163,368.138,0.36
LASYOU,LASYOU,core-mof-ddec-1339,0.475340387,9.872349527,2.069422877,42.97986566,3.667568105,76.17176084,5.937535836,123.3167447,7.552336453,156.8545558,9.465867831,196.5967093,11.15219838,231.6201263,11.87453855,246.622417,12.9164563,268.2620177,13.87555668,288.1815837,13.52854,15.76877,5.482913576,113.8746901,9.082775503,188.6402606,10.84703342,225.282152,11.8061338,245.2017181,0.926613,4.9,10.1,2080.89,2245.7,0.72
BARZUR,BARZUR,core-mof-ddec-134,0.935268942,19.40762025,3.234558469,67.1198194,4.633642782,96.15200023,6.128401459,127.1695049,6.978581524,144.8114591,8.103478069,168.1540123,9.149337802,189.8564848,9.666766814,200.5935737,10.40372378,215.886053,11.3343693,235.1977334,18.10606,19.18134,3.744023055,77.6916397,5.914779333,122.7366654,7.169165311,148.7662336,8.099810833,168.077914,0.925783,5.3,5.5,1177.75,1272.16,0.5
LAVSUY,LAVSUY,core-mof-ddec-1340,0.45353125,13.01851392,1.834984884,52.67283406,2.954568605,84.81023647,4.281127805,122.888824,5.067535152,145.4624725,5.971688715,171.416,6.686348567,191.9301525,6.996403594,200.8302133,7.463597458,214.2409096,7.895255387,226.6315547,15.6772,17.67851,3.232550269,92.78963844,4.851363684,139.2573184,5.628612575,161.5680755,6.060270504,173.9587206,1.28067,6.5,6.9,1358.19,1060.54,0.53
LAVTEJ01,LAVTEJ01,core-mof-ddec-1341,0.350032625,12.97707007,1.388865063,51.4906268,2.281201754,84.57301668,3.27302599,121.3437966,3.883471283,143.9753766,4.558736041,169.0100661,5.136827967,190.442181,5.395812729,200.0437529,5.752691793,213.2746471,6.065651441,224.8772778,15.65509,17.71185,2.49460622,92.4847498,3.747962904,138.9515542,4.36382673,161.7840203,4.676786378,173.386651,1.65406,6.5,6.9,1329.21,803.605,0.52
LAVTEJ,LAVTEJ,core-mof-ddec-1342,0.326855439,11.64682042,1.325443444,47.2294475,2.195745275,78.24086092,3.267442121,116.428571,3.898704797,138.9223164,4.637293475,165.2404029,5.272614412,187.8787561,5.516891732,196.5830753,5.911377357,210.6397582,6.262161512,223.1392291,15.27652,17.40812,2.573261353,91.6928689,3.947170968,140.6493086,4.585933913,163.4103107,4.936718068,175.9097816,1.58977,6.6,6.9,1373.21,863.783,0.52
LAVTIN,LAVTIN,core-mof-ddec-1343,0.33049072,12.07774706,1.329315859,48.579702,2.199170818,80.36845592,3.208865897,117.2676516,3.826953735,139.8556038,4.515269552,165.0100297,5.130003661,187.4754202,5.365528939,196.0826656,5.722864333,209.1414483,6.091982297,222.6308237,15.36967,17.33007,2.497637877,91.2759018,3.800687803,138.8957182,4.393548475,160.5617463,4.762666438,174.0511217,1.63046,6.5,6.9,1350.07,828.034,0.52
LAVTOT,LAVTOT,core-mof-ddec-1344,0.334979672,12.24725647,1.326644747,48.50371474,2.194889619,80.24778318,3.206914501,117.2486203,3.802616939,139.0282121,4.521680221,165.3180236,5.110126138,186.8323084,5.362449741,196.0575604,5.742571201,209.9552545,6.08369443,222.4271268,15.38893,17.55077,2.475972192,90.52449736,3.783481391,138.3285937,4.415926454,161.4515398,4.757049684,173.923412,1.63118,6.5,6.9,1362.52,835.298,0.52
LAVTUZ,LAVTUZ,core-mof-ddec-1345,0.410213257,15.35439226,1.563201864,58.51106519,2.487555402,93.10986613,3.521060448,131.7942373,4.103045939,153.5781104,4.754674155,177.9687293,5.304647814,198.5543909,5.543125371,207.4806699,5.877755337,220.0059593,6.195951929,231.9161431,16.11249,18.32503,2.539844075,95.06704521,3.74144595,140.0433257,4.314553473,161.4948941,4.632750065,173.4050779,1.66996,6.5,6.9,1343.7,804.628,0.54
LAWGEW,LAWGEW,core-mof-ddec-1346,0.234389166,3.108762788,1.129006411,14.97429755,2.188481808,29.02638767,4.270288784,56.63792007,6.140483156,81.44278099,9.457581754,125.4382986,13.15313168,174.4533118,15.0407291,199.4889937,17.82270025,236.3869807,20.71628142,274.7652795,8.9376,11.37154,5.011476745,66.46848344,12.02412527,159.4790142,16.69369384,221.4126831,19.58727501,259.790982,0.591684,7.9,15.1,2197.9,3714.65,0.81
LAWGIA,LAWGIA,core-mof-ddec-1347,0.235363217,3.115900764,1.140240468,15.09529052,2.197329438,29.08976412,4.264704224,56.45909883,6.177123712,81.77702832,9.454253746,125.1619382,13.14559902,174.0305154,15.04079403,199.1204154,17.84378845,236.2283907,20.86635023,276.2431503,8.89842,11.26145,5.036883244,66.6817378,12.00535855,158.9352249,16.70354798,221.1331002,19.72610976,261.1478598,0.590588,7.9,15.1,2196.95,3719.94,0.81
LAWGOG,LAWGOG,core-mof-ddec-1348,0.23261964,3.073527307,1.159153293,15.31551377,2.201144472,29.08300279,4.209913849,55.6242163,6.157431645,81.35613269,9.416395626,124.4157591,13.19280803,174.3122624,15.01770902,198.424083,17.91088434,236.6506633,20.82972591,275.2163633,8.85899,11.32158,4.998278352,66.04061892,12.03365474,158.9967486,16.75173105,221.3351495,19.67057262,259.9008496,0.589428,7.9,15.1,2196.26,3726.08,0.81
LAWGUM,LAWGUM,core-mof-ddec-1349,0.229665018,3.031308473,1.135029294,14.98105345,2.168367652,28.61990599,4.240726333,55.97260634,6.205078979,81.89975389,9.409707142,124.1970814,13.12335818,173.212913,15.00491648,198.0472725,17.89713399,236.2211462,20.77935123,274.2630284,8.79857,11.31192,5.070049685,66.91870044,11.98832889,158.2318595,16.7621047,221.2400927,19.64432194,259.2819749,0.58881,7.9,15.1,2196.2,3729.89,0.81
BASJUB,BASJUB,core-mof-ddec-135,0.595912768,13.76021013,2.14059457,49.42842755,3.27884059,75.71164423,4.46835321,103.178657,5.146073996,118.8278945,5.973569747,137.9355827,6.611333544,152.6621742,6.928403356,159.983627,7.335094105,169.3745152,7.828601156,180.7700769,16.97125,17.40198,3.005479426,69.39946695,4.470738974,103.2337467,5.194499535,119.9460877,5.688006585,131.3416493,1.03022,4.6,5.5,1228.73,1192.7,0.43
LAXGOH01,LAXGOH01,core-mof-ddec-1350,0.041434459,1.897880709,0.202471691,9.274095283,0.395920021,18.13488084,0.719326537,32.94832377,1.067100613,48.8779083,1.619370073,74.17428212,2.23299071,102.2808101,2.550614333,116.829371,3.046329279,139.535299,3.606494981,165.1933555,17.38407,18.52333,0.864628922,39.60381302,2.030519019,93.00671482,2.843857588,130.2612037,3.40402329,155.9192603,2.04355,2.6,3.4,0,0,0.24
LAZGOK,LAZGOK,core-mof-ddec-1351,0.094719408,2.723130355,0.436521885,12.54976161,0.798196598,22.94770864,1.362131117,39.16051267,1.804493609,51.87818848,2.450190719,70.44162159,3.050503538,87.70028154,3.334738536,95.87187977,3.78242785,108.7426988,4.198321585,120.6994125,13.31909,14.91187,1.367971724,39.32842687,2.613981653,75.15051993,3.345905965,96.19293719,3.7617997,108.1496509,1.28266,3.7,5.0,0,0,0.29
LAZJAZ,LAZJAZ,core-mof-ddec-1352,0.448420975,12.79944894,1.272070771,36.30919555,1.778305931,50.75885657,2.305640174,65.81075666,2.638750178,75.31884108,3.004726825,85.76505045,3.306374676,94.37509879,3.46595484,98.93005557,3.657870003,104.4079624,3.858108949,110.1234581,20.17115,21.49728,1.366679407,39.00964553,2.034303905,58.06590324,2.385799232,68.09876685,2.586038179,73.8142626,1.27342,3.4,5.5,0,0,0.2
LAZKUU,LAZKUU,core-mof-ddec-1353,0.590396238,13.18602453,2.328749348,52.01074135,3.63469123,81.17790161,5.111464583,114.1604452,5.965921234,133.2440464,6.97294689,155.7351535,7.828232344,174.8372654,8.216550047,183.5100286,8.787820482,196.2688937,9.303825803,207.793457,16.9084,19.01407,3.637171886,81.23330505,5.499482996,122.8265241,6.459071134,144.2581524,6.975076456,155.7827156,0.996458,4.1,6.2,1191.73,1195.97,0.44
LAZLEF,LAZLEF,core-mof-ddec-1354,0.397918941,13.48051143,1.189759416,40.306112,1.671658712,56.63167056,2.102380757,71.22347017,2.306811279,78.14907162,2.580868623,87.43345791,2.838860917,96.17359995,2.879600818,97.55376721,3.037257618,102.8947904,3.17286196,107.4887308,20.53056,20.96243,1.117051863,37.84295962,1.649101501,55.86748795,1.847498202,62.5886784,1.983102544,67.18261877,1.51146,3.3,4.8,0,0,0.2
LAZPIN,LAZPIN,core-mof-ddec-1355,0.006620113,0.304710453,0.03122518,1.437232022,0.060212399,2.771455222,0.127729427,5.879127784,0.186278984,8.574045725,0.281536099,12.95853853,0.400773152,18.44677948,0.429613466,19.77424093,0.593340931,27.31028575,0.76010027,34.98588163,18.27967,19.89445,0.155053804,7.136813703,0.369547972,17.00954746,0.562115751,25.87305373,0.72887509,33.54864961,2.05355,2.6,3.2,0,0,0.06
LAZPOT,LAZPOT,core-mof-ddec-1356,0.006049104,0.281132339,0.030968916,1.439281643,0.058713721,2.728722648,0.115681309,5.376293692,0.173263162,8.052412711,0.257283339,11.95725395,0.354639606,16.48189055,0.464939084,21.60806341,0.559432941,25.99966935,0.742477566,34.50667595,18.82713,18.80965,0.142294247,6.613131068,0.323670691,15.04260891,0.528464026,24.56038771,0.71150865,33.06739431,2.07349,2.6,3.2,0,0,0.06
LAZPUZ,LAZPUZ,core-mof-ddec-1357,0.005488527,0.256981052,0.025910953,1.213189619,0.060803415,2.846906938,0.096741903,4.529600793,0.158731437,7.432043625,0.229375597,10.73970899,0.348239719,16.30510522,0.390267577,18.27291248,0.506778139,23.72811151,0.671222252,31.42763116,18.69636,18.32054,0.132820484,6.218854006,0.322328766,15.0919156,0.480867186,22.51492189,0.645311299,30.21444154,2.08895,2.6,3.2,0,0,0.06
LAZSIQ,LAZSIQ,core-mof-ddec-1358,0.589619963,16.2004434,2.015013609,55.36466875,2.958852648,81.29766269,3.875128964,106.4733411,4.370933262,120.0960981,4.965923398,136.4440928,5.38910548,148.0714762,5.636770342,154.876335,5.8597449,161.0028011,6.169416521,169.5113623,19.46982,20.8735,2.355919653,64.73142935,3.374091871,92.70680745,3.844731291,105.6381324,4.154402912,114.1466936,1.22585,3.0,5.4,0,0,0.33
LECGEH,LECGEH,core-mof-ddec-1359,0.508920832,12.4132153,1.877780336,45.80140985,2.90732146,70.91320491,4.106238082,100.1562801,4.793680644,116.9238636,5.607150559,136.7654117,6.293015793,153.4945222,6.62108862,161.4966286,7.050564332,171.9720781,7.524863387,183.540825,18.4367,18.99724,2.915900308,71.12245375,4.415235457,107.6931124,5.172783996,126.1706683,5.647083051,137.7394151,1.08823,3.4,4.6,0,0,0.3
BASSOF,BASSOF,core-mof-ddec-136,0.09041665,4.809387652,0.29294755,15.58228863,0.441938975,23.50735022,0.577765408,30.73214753,0.65577685,34.88168489,0.739069945,39.31216074,0.839211835,44.6388475,0.873834981,46.48050092,0.936415892,49.80926683,1.007377456,53.58381132,20.8627,20.19679,0.3628293,19.29939626,0.546264285,29.05655887,0.643468342,34.2269782,0.714429905,38.00152269,2.37315,2.9,4.0,0,0,0.08
LECHUX,LECHUX,core-mof-ddec-1360,0.032885904,2.093371716,0.1514636,9.641505318,0.265810875,16.9203489,0.426921668,27.17595201,0.566716323,36.07466368,0.726781908,46.26373346,0.889292669,56.60845238,0.981637172,62.48669649,1.125624103,71.65226995,1.250850695,79.62364296,14.90395,16.3766,0.415252723,26.43315836,0.737829069,46.96694706,0.974160503,62.01076463,1.099387095,69.98213764,2.83999,2.7,4.7,0,0,0.2
